1,0.000000000,2.000000000,class0,false,0.629941,true,false,bit11,none,-1.000000000,1.000000000,none,none,0,10944,true,0.000000000,2.000000000,true,0.000000000|0.000000000|0.000000000|1.000000000|0.000000000|0.000000000|0.000000000|1.000000000,0.000000000,undefined,1.000000000,0.50,false,false,0,edge_masks.bit11,1e-3,edge_masks,0.124924427,0.124649179|0.124924427|0.124795224|0.125090705|0.124905227|0.125207747|0.125055513|0.125371976,0.255030685|-0.318788357|0.000000000|0.690065559|0.000000000|0.000000000|-0.506979400|0.503952631|0.333333333|0.251976315|0.503952631|-0.503952631|-0.251976315|0.755928946|-0.503952631|-0.629940788,8,sphere@33|sphere@65|torus@33|torus@65|box_exact@33|box_exact@65|csg_difference@33|csg_difference@65|thin_plate@33|thin_plate@65|gyroid@33|gyroid@65|fbm_terrain@33|fbm_terrain@65|noise_cavity@33|noise_cavity@65,0.005782371,edge_pair,33|65,2359296,99932,1,0,2.000000000,0.000000000
2,0.000000000,2.000000000,class0,false,0.629941,true,false,bit11,none,-1.000000000,1.000000000,none,none,0,10944,true,0.000000000,2.000000000,true,0.000000000|0.000000000|0.000000000|1.000000000|0.000000000|0.000000000|0.000000000|1.000000000,0.000000000,undefined,1.000000000,0.50,false,false,0,edge_masks.bit11,1e-3,edge_masks,0.124795224,0.124649179|0.124924427|0.124795224|0.125090705|0.124905227|0.125207747|0.125055513|0.125371976,0.255030685|-0.318788357|0.000000000|0.690065559|0.000000000|0.000000000|-0.506979400|0.503952631|0.333333333|0.251976315|0.503952631|-0.503952631|-0.251976315|0.755928946|-0.503952631|-0.629940788,8,sphere@33|sphere@65|torus@33|torus@65|box_exact@33|box_exact@65|csg_difference@33|csg_difference@65|thin_plate@33|thin_plate@65|gyroid@33|gyroid@65|fbm_terrain@33|fbm_terrain@65|noise_cavity@33|noise_cavity@65,0.005782371,edge_pair,33|65,2359296,99932,1,0,2.000000000,0.000000000
3,1.000000000,2.000000000,class0,false,0.629941,true,false,bit11,none,-1.000000000,1.000000000,none,none,0,10944,true,1.000000000,2.000000000,true,0.000000000|0.000000000|0.000000000|1.000000000|0.000000000|0.000000000|0.000000000|1.000000000,1.000000000,undefined,1.000000000,0.50,false,false,0,edge_masks.bit11,1e-3,edge_masks,0.125090705,0.124649179|0.124924427|0.124795224|0.125090705|0.124905227|0.125207747|0.125055513|0.125371976,0.255030685|-0.318788357|0.000000000|0.690065559|0.000000000|0.000000000|-0.506979400|0.503952631|0.333333333|0.251976315|0.503952631|-0.503952631|-0.251976315|0.755928946|-0.503952631|-0.629940788,8,sphere@33|sphere@65|torus@33|torus@65|box_exact@33|box_exact@65|csg_difference@33|csg_difference@65|thin_plate@33|thin_plate@65|gyroid@33|gyroid@65|fbm_terrain@33|fbm_terrain@65|noise_cavity@33|noise_cavity@65,0.005782371,edge_pair,33|65,2359296,99932,1,0,2.000000000,0.000000000
4,0.000000000,2.000000000,class0,false,0.629941,true,false,bit11,none,-1.000000000,1.000000000,none,none,0,10944,true,0.000000000,2.000000000,true,0.000000000|0.000000000|0.000000000|1.000000000|0.000000000|0.000000000|0.000000000|1.000000000,0.000000000,undefined,1.000000000,0.50,false,false,0,edge_masks.bit11,1e-3,edge_masks,0.124905227,0.124649179|0.124924427|0.124795224|0.125090705|0.124905227|0.125207747|0.125055513|0.125371976,0.255030685|-0.318788357|0.000000000|0.690065559|0.000000000|0.000000000|-0.506979400|0.503952631|0.333333333|0.251976315|0.503952631|-0.503952631|-0.251976315|0.755928946|-0.503952631|-0.629940788,8,sphere@33|sphere@65|torus@33|torus@65|box_exact@33|box_exact@65|csg_difference@33|csg_difference@65|thin_plate@33|thin_plate@65|gyroid@33|gyroid@65|fbm_terrain@33|fbm_terrain@65|noise_cavity@33|noise_cavity@65,0.005782371,edge_pair,33|65,2359296,99932,1,0,2.000000000,0.000000000
5,0.000000000,2.000000000,class0,false,0.629941,true,false,bit11,none,-1.000000000,1.000000000,none,none,0,10944,true,0.000000000,2.000000000,true,0.000000000|0.000000000|0.000000000|1.000000000|0.000000000|0.000000000|0.000000000|1.000000000,0.000000000,undefined,1.000000000,0.50,false,false,0,edge_masks.bit11,1e-3,edge_masks,0.125207747,0.124649179|0.124924427|0.124795224|0.125090705|0.124905227|0.125207747|0.125055513|0.125371976,0.255030685|-0.318788357|0.000000000|0.690065559|0.000000000|0.000000000|-0.506979400|0.503952631|0.333333333|0.251976315|0.503952631|-0.503952631|-0.251976315|0.755928946|-0.503952631|-0.629940788,8,sphere@33|sphere@65|torus@33|torus@65|box_exact@33|box_exact@65|csg_difference@33|csg_difference@65|thin_plate@33|thin_plate@65|gyroid@33|gyroid@65|fbm_terrain@33|fbm_terrain@65|noise_cavity@33|noise_cavity@65,0.005782371,edge_pair,33|65,2359296,99932,1,0,2.000000000,0.000000000
6,0.000000000,2.000000000,class0,false,0.629941,true,false,bit11,none,-1.000000000,1.000000000,none,none,0,10944,true,0.000000000,2.000000000,true,0.000000000|0.000000000|0.000000000|1.000000000|0.000000000|0.000000000|0.000000000|1.000000000,0.000000000,undefined,1.000000000,0.50,false,false,0,edge_masks.bit11,1e-3,edge_masks,0.125055513,0.124649179|0.124924427|0.124795224|0.125090705|0.124905227|0.125207747|0.125055513|0.125371976,0.255030685|-0.318788357|0.000000000|0.690065559|0.000000000|0.000000000|-0.506979400|0.503952631|0.333333333|0.251976315|0.503952631|-0.503952631|-0.251976315|0.755928946|-0.503952631|-0.629940788,8,sphere@33|sphere@65|torus@33|torus@65|box_exact@33|box_exact@65|csg_difference@33|csg_difference@65|thin_plate@33|thin_plate@65|gyroid@33|gyroid@65|fbm_terrain@33|fbm_terrain@65|noise_cavity@33|noise_cavity@65,0.005782371,edge_pair,33|65,2359296,99932,1,0,2.000000000,0.000000000
7,1.000000000,2.000000000,class0,false,0.629941,true,false,bit11,none,-1.000000000,1.000000000,none,none,0,10944,true,1.000000000,2.000000000,true,0.000000000|0.000000000|0.000000000|1.000000000|0.000000000|0.000000000|0.000000000|1.000000000,1.000000000,undefined,1.000000000,0.50,false,false,0,edge_masks.bit11,1e-3,edge_masks,0.125371976,0.124649179|0.124924427|0.124795224|0.125090705|0.124905227|0.125207747|0.125055513|0.125371976,0.255030685|-0.318788357|0.000000000|0.690065559|0.000000000|0.000000000|-0.506979400|0.503952631|0.333333333|0.251976315|0.503952631|-0.503952631|-0.251976315|0.755928946|-0.503952631|-0.629940788,8,sphere@33|sphere@65|torus@33|torus@65|box_exact@33|box_exact@65|csg_difference@33|csg_difference@65|thin_plate@33|thin_plate@65|gyroid@33|gyroid@65|fbm_terrain@33|fbm_terrain@65|noise_cavity@33|noise_cavity@65,0.005782371,edge_pair,33|65,2359296,99932,1,0,2.000000000,0.000000000
0,0.000000000,0.000000000,class0,true,0.000000,true,false,bit12,none,-1.000000000,1.000000000,none,none,0,10944,true,0.000000000,0.000000000,true,0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000,0.000000000,undefined,0.000000000,0.50,false,true,0,edge_masks.bit12,1e-3,edge_masks,0.124649179,0.124649179|0.124924427|0.124795224|0.125090705|0.124905227|0.125207747|0.125055513|0.125371976,0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000,8,sphere@33|sphere@65|torus@33|torus@65|box_exact@33|box_exact@65|csg_difference@33|csg_difference@65|thin_plate@33|thin_plate@65|gyroid@33|gyroid@65|fbm_terrain@33|fbm_terrain@65|noise_cavity@33|noise_cavity@65,0.005782371,constant,33|65,2359296,99932,1,0,0.000000000,0.000000000
1,0.000000000,0.000000000,class0,true,0.000000,true,false,bit12,none,-1.000000000,1.000000000,none,none,0,10944,true,0.000000000,0.000000000,true,0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000,0.000000000,undefined,0.000000000,0.50,false,true,0,edge_masks.bit12,1e-3,edge_masks,0.124924427,0.124649179|0.124924427|0.124795224|0.125090705|0.124905227|0.125207747|0.125055513|0.125371976,0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000,8,sphere@33|sphere@65|torus@33|torus@65|box_exact@33|box_exact@65|csg_difference@33|csg_difference@65|thin_plate@33|thin_plate@65|gyroid@33|gyroid@65|fbm_terrain@33|fbm_terrain@65|noise_cavity@33|noise_cavity@65,0.005782371,constant,33|65,2359296,99932,1,0,0.000000000,0.000000000
2,0.000000000,0.000000000,class0,true,0.000000,true,false,bit12,none,-1.000000000,1.000000000,none,none,0,10944,true,0.000000000,0.000000000,true,0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000,0.000000000,undefined,0.000000000,0.50,false,true,0,edge_masks.bit12,1e-3,edge_masks,0.124795224,0.124649179|0.124924427|0.124795224|0.125090705|0.124905227|0.125207747|0.125055513|0.125371976,0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000,8,sphere@33|sphere@65|torus@33|torus@65|box_exact@33|box_exact@65|csg_difference@33|csg_difference@65|thin_plate@33|thin_plate@65|gyroid@33|gyroid@65|fbm_terrain@33|fbm_terrain@65|noise_cavity@33|noise_cavity@65,0.005782371,constant,33|65,2359296,99932,1,0,0.000000000,0.000000000
3,0.000000000,0.000000000,class0,true,0.000000,true,false,bit12,none,-1.000000000,1.000000000,none,none,0,10944,true,0.000000000,0.000000000,true,0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000,0.000000000,undefined,0.000000000,0.50,false,true,0,edge_masks.bit12,1e-3,edge_masks,0.125090705,0.124649179|0.124924427|0.124795224|0.125090705|0.124905227|0.125207747|0.125055513|0.125371976,0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000,8,sphere@33|sphere@65|torus@33|torus@65|box_exact@33|box_exact@65|csg_difference@33|csg_difference@65|thin_plate@33|thin_plate@65|gyroid@33|gyroid@65|fbm_terrain@33|fbm_terrain@65|noise_cavity@33|noise_cavity@65,0.005782371,constant,33|65,2359296,99932,1,0,0.000000000,0.000000000
4,0.000000000,0.000000000,class0,true,0.000000,true,false,bit12,none,-1.000000000,1.000000000,none,none,0,10944,true,0.000000000,0.000000000,true,0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000,0.000000000,undefined,0.000000000,0.50,false,true,0,edge_masks.bit12,1e-3,edge_masks,0.124905227,0.124649179|0.124924427|0.124795224|0.125090705|0.124905227|0.125207747|0.125055513|0.125371976,0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000,8,sphere@33|sphere@65|torus@33|torus@65|box_exact@33|box_exact@65|csg_difference@33|csg_difference@65|thin_plate@33|thin_plate@65|gyroid@33|gyroid@65|fbm_terrain@33|fbm_terrain@65|noise_cavity@33|noise_cavity@65,0.005782371,constant,33|65,2359296,99932,1,0,0.000000000,0.000000000
5,0.000000000,0.000000000,class0,true,0.000000,true,false,bit12,none,-1.000000000,1.000000000,none,none,0,10944,true,0.000000000,0.000000000,true,0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000,0.000000000,undefined,0.000000000,0.50,false,true,0,edge_masks.bit12,1e-3,edge_masks,0.125207747,0.124649179|0.124924427|0.124795224|0.125090705|0.124905227|0.125207747|0.125055513|0.125371976,0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000,8,sphere@33|sphere@65|torus@33|torus@65|box_exact@33|box_exact@65|csg_difference@33|csg_difference@65|thin_plate@33|thin_plate@65|gyroid@33|gyroid@65|fbm_terrain@33|fbm_terrain@65|noise_cavity@33|noise_cavity@65,0.005782371,constant,33|65,2359296,99932,1,0,0.000000000,0.000000000
6,0.000000000,0.000000000,class0,true,0.000000,true,false,bit12,none,-1.000000000,1.000000000,none,none,0,10944,true,0.000000000,0.000000000,true,0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000,0.000000000,undefined,0.000000000,0.50,false,true,0,edge_masks.bit12,1e-3,edge_masks,0.125055513,0.124649179|0.124924427|0.124795224|0.125090705|0.124905227|0.125207747|0.125055513|0.125371976,0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000,8,sphere@33|sphere@65|torus@33|torus@65|box_exact@33|box_exact@65|csg_difference@33|csg_difference@65|thin_plate@33|thin_plate@65|gyroid@33|gyroid@65|fbm_terrain@33|fbm_terrain@65|noise_cavity@33|noise_cavity@65,0.005782371,constant,33|65,2359296,99932,1,0,0.000000000,0.000000000
7,0.000000000,0.000000000,class0,true,0.000000,true,false,bit12,none,-1.000000000,1.000000000,none,none,0,10944,true,0.000000000,0.000000000,true,0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000,0.000000000,undefined,0.000000000,0.50,false,true,0,edge_masks.bit12,1e-3,edge_masks,0.125371976,0.124649179|0.124924427|0.124795224|0.125090705|0.124905227|0.125207747|0.125055513|0.125371976,0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000,8,sphere@33|sphere@65|torus@33|torus@65|box_exact@33|box_exact@65|csg_difference@33|csg_difference@65|thin_plate@33|thin_plate@65|gyroid@33|gyroid@65|fbm_terrain@33|fbm_terrain@65|noise_cavity@33|noise_cavity@65,0.005782371,constant,33|65,2359296,99932,1,0,0.000000000,0.000000000
0,3.000000000,24.000000000,class0,true,0.000000,true,false,aggregate,none,-1.000000000,1.000000000,none,none,0,10944,true,3.000000000,24.000000000,true,3.000000000|3.000000000|3.000000000|3.000000000|3.000000000|3.000000000|3.000000000|3.000000000,3.000000000,undefined,0.000000000,0.50,false,false,0,edge_masks.aggregate,1e-3,edge_masks,0.124649179,0.124649179|0.124924427|0.124795224|0.125090705|0.124905227|0.125207747|0.125055513|0.125371976,0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000,8,sphere@33|sphere@65|torus@33|torus@65|box_exact@33|box_exact@65|csg_difference@33|csg_difference@65|thin_plate@33|thin_plate@65|gyroid@33|gyroid@65|fbm_terrain@33|fbm_terrain@65|noise_cavity@33|noise_cavity@65,0.005782371,orbit_equal,33|65,2359296,99932,1,0,24.000000000,0.000000000
1,3.000000000,24.000000000,class0,true,0.000000,true,false,aggregate,none,-1.000000000,1.000000000,none,none,0,10944,true,3.000000000,24.000000000,true,3.000000000|3.000000000|3.000000000|3.000000000|3.000000000|3.000000000|3.000000000|3.000000000,3.000000000,undefined,0.000000000,0.50,false,false,0,edge_masks.aggregate,1e-3,edge_masks,0.124924427,0.124649179|0.124924427|0.124795224|0.125090705|0.124905227|0.125207747|0.125055513|0.125371976,0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000,8,sphere@33|sphere@65|torus@33|torus@65|box_exact@33|box_exact@65|csg_difference@33|csg_difference@65|thin_plate@33|thin_plate@65|gyroid@33|gyroid@65|fbm_terrain@33|fbm_terrain@65|noise_cavity@33|noise_cavity@65,0.005782371,orbit_equal,33|65,2359296,99932,1,0,24.000000000,0.000000000
2,3.000000000,24.000000000,class0,true,0.000000,true,false,aggregate,none,-1.000000000,1.000000000,none,none,0,10944,true,3.000000000,24.000000000,true,3.000000000|3.000000000|3.000000000|3.000000000|3.000000000|3.000000000|3.000000000|3.000000000,3.000000000,undefined,0.000000000,0.50,false,false,0,edge_masks.aggregate,1e-3,edge_masks,0.124795224,0.124649179|0.124924427|0.124795224|0.125090705|0.124905227|0.125207747|0.125055513|0.125371976,0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000,8,sphere@33|sphere@65|torus@33|torus@65|box_exact@33|box_exact@65|csg_difference@33|csg_difference@65|thin_plate@33|thin_plate@65|gyroid@33|gyroid@65|fbm_terrain@33|fbm_terrain@65|noise_cavity@33|noise_cavity@65,0.005782371,orbit_equal,33|65,2359296,99932,1,0,24.000000000,0.000000000
3,3.000000000,24.000000000,class0,true,0.000000,true,false,aggregate,none,-1.000000000,1.000000000,none,none,0,10944,true,3.000000000,24.000000000,true,3.000000000|3.000000000|3.000000000|3.000000000|3.000000000|3.000000000|3.000000000|3.000000000,3.000000000,undefined,0.000000000,0.50,false,false,0,edge_masks.aggregate,1e-3,edge_masks,0.125090705,0.124649179|0.124924427|0.124795224|0.125090705|0.124905227|0.125207747|0.125055513|0.125371976,0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000,8,sphere@33|sphere@65|torus@33|torus@65|box_exact@33|box_exact@65|csg_difference@33|csg_difference@65|thin_plate@33|thin_plate@65|gyroid@33|gyroid@65|fbm_terrain@33|fbm_terrain@65|noise_cavity@33|noise_cavity@65,0.005782371,orbit_equal,33|65,2359296,99932,1,0,24.000000000,0.000000000
4,3.000000000,24.000000000,class0,true,0.000000,true,false,aggregate,none,-1.000000000,1.000000000,none,none,0,10944,true,3.000000000,24.000000000,true,3.000000000|3.000000000|3.000000000|3.000000000|3.000000000|3.000000000|3.000000000|3.000000000,3.000000000,undefined,0.000000000,0.50,false,false,0,edge_masks.aggregate,1e-3,edge_masks,0.124905227,0.124649179|0.124924427|0.124795224|0.125090705|0.124905227|0.125207747|0.125055513|0.125371976,0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000,8,sphere@33|sphere@65|torus@33|torus@65|box_exact@33|box_exact@65|csg_difference@33|csg_difference@65|thin_plate@33|thin_plate@65|gyroid@33|gyroid@65|fbm_terrain@33|fbm_terrain@65|noise_cavity@33|noise_cavity@65,0.005782371,orbit_equal,33|65,2359296,99932,1,0,24.000000000,0.000000000
5,3.000000000,24.000000000,class0,true,0.000000,true,false,aggregate,none,-1.000000000,1.000000000,none,none,0,10944,true,3.000000000,24.000000000,true,3.000000000|3.000000000|3.000000000|3.000000000|3.000000000|3.000000000|3.000000000|3.000000000,3.000000000,undefined,0.000000000,0.50,false,false,0,edge_masks.aggregate,1e-3,edge_masks,0.125207747,0.124649179|0.124924427|0.124795224|0.125090705|0.124905227|0.125207747|0.125055513|0.125371976,0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000|0.000000000,8,sphere@33|sphere@65|torus@33|torus@65|box_exact@33|box_exact@65|csg_difference@33|csg_difference@65|thin_plate@33|thin_plate@65|gyroid@33|gyroid@65|fbm_terrain@33|fbm_terrain@65|noise_cavity@33|noise_cavity@65,0.005782371,orbit_equal,33|65,2359296,99932,1,0,24.000000000,0.000000000
